"ArticleTitle","Summary","Link","Timestamp","Category","ArticleStory","Label"
"Hansen s, Blue Sky launch refreshed packaging redesign","Hansen s and Blue Sky sodas have relaunched with new branding and fresh packaging.","http://www.bevindustry.com/articles/89527-hansens-blue-sky-launch-refreshed-packaging-redesign","Mon, 15 Aug 2016 08:45:00 -0400","NA","Hansen s, Blue Sky launch refreshed packaging redesignHansen s and Blue Sky sodas have relaunched with new branding and fresh packaging. Hansen s Sodas packaging now features a throwback logo and glass packaging that nods to the brand s 40-year-old roots in Southern California, along with a new tag line,  This is What Original Tastes Like.  Blue Sky Sodas unveiled new branding and a new tag line,  Rooted in Real. ","F&B"
"Marley Beverage Co. launches Mellow Mood in cans","In conjunction with a major rebranding effort, Marley Beverage Co. released all-new, redesigned packaging to reflect the premium, high-quality formulations inside, it says.","http://www.bevindustry.com/articles/89528-marley-beverage-co-launches-mellow-mood-in-cans","Mon, 15 Aug 2016 08:44:00 -0400","NA","Marley Beverage Co. launches Mellow Mood in cansIn conjunction with a major rebranding effort, Marley Beverage Co. released all-new, redesigned packaging to reflect the premium, high-quality formulations inside, it says. The company revamped the packaging for its Mellow Mood line, replacing the glass bottles that were previously used and introducing more sustainable,  16-ounce aluminum cans. The new packaging features the company s new corporate medallion, which incorporates an illustration of a youthful, spirited portrait of Bob Marley, which was provided by the Marley family and interpreted by millennial artist Miles Tsang, the company says. The illustration conjures a sense of purity and vigor reflecting the ingredients inside the can and Bob Marley s passion for life, the company says. Additionally, the new logo redesign includes a wave-like motion, representing the positive energy that generations of consumers associate with Bob Marley s legacy as well as the beverage s relaxation functionality, it adds.","F&B"
"Wicked Dolphin launches rums in larger bottles","In partnership with Republic National Distributors, Wicked Dolphin Distillery announced it is releasing a new line of larger-sized bottles, which will offer consumers greater value, it says.","http://www.bevindustry.com/articles/89529-wicked-dolphin-launches-rums-in-larger-bottles","Mon, 15 Aug 2016 08:43:00 -0400","NA","Wicked Dolphin launches rums in larger bottlesIn partnership with Republic National Distributors, Wicked Dolphin Distillery announced it is releasing a new line of larger-sized bottles, which will offer consumers greater value, it says. Consumers can find four Wicked Dolphin rum varietals   Crystal, Coconut, Gold and Black   packaged in 750-ml, 1- and 1.75-liter bottles at several retailers,  including ABC, Publix, Total Wines & Spirits, Winn Dixie, and more, the company says.  Now that our volume has grown, we are able to compete with the larger foreign brands,  said JoAnn Elardo, founder of Wicked Dolphin, in a statement.  Now you can purchase a larger size, award-winning handcrafted Florida rum at a greater value. ","F&B"
"Truly Spiked & Sparkling launches variety pack","The Boston Beer Co. s Truly Spiked & Sparkling spiked sparkling water brand announced the launch of a new variety 12-pack of slim cans.","http://www.bevindustry.com/articles/89530-truly-spiked-sparkling-launches-variety-pack","Mon, 15 Aug 2016 08:42:00 -0400","NA","Truly Spiked & Sparkling launches variety packThe Boston Beer Co. s Truly Spiked & Sparkling spiked sparkling water brand announced the launch of a new variety 12-pack of slim cans. The variety pack includes four cans of each of the line s three flavors: Colima Line, Grapefruit & Pomelo, and Pomegranate. Made with simple ingredients and no artificial flavors or sweeteners, Truly Spiked & Sparkling contains 100 calories and 2 grams of carbohydrates in each 12-ounce can. The variety packs are available  year-round for a suggested retail price of $15.99.","F&B"
"David Nicholson Whiskey launches packaging redesign for two bourbons","David Nicholson Whiskey, a brand of Luxco, unveiled a brand refresh for its David Nicholson 1843 Kentucky Straight Bourbon Whiskey and its new David Nicholson Reserve Kentucky Straight Bourbon Whiskey. The brand, which dates back to 1843, now is offering its 100-proof, ultra-premium bourbon in an updated and upscale package for both variants, it says.","http://www.bevindustry.com/articles/89531-david-nicholson-whiskey-launches-packaging-redesign-for-two-bourbons","Mon, 15 Aug 2016 08:41:00 -0400","NA","David Nicholson Whiskey launches packaging redesign for two bourbonsDavid Nicholson Whiskey, a brand of Luxco, unveiled a brand refresh for its David Nicholson 1843 Kentucky Straight Bourbon Whiskey and its new David Nicholson Reserve Kentucky Straight Bourbon Whiskey. The brand, which dates back to 1843, now is offering its 100-proof, ultra-premium bourbon in an updated and upscale package for both variants, it says. The refreshed packaging includes a sleeker, contemporary 750-ml glass bottle; a cleaner label design; the addition of a natural cork; and embossing on the shoulder of the bottle, it adds.  David Nicholson 1843 is still made according to the original recipe and offers a smooth, wheated Kentucky Straight Bourbon Whiskey with hints of vanilla and oak,  said Fletch Buchman, brand manager at Luxco, in a statement.  For David Nicholson Reserve, with the rye mash bill, we achieved a more complex toasted rich flavor and a spicier bourbon.  David Nicholson Reserve has a suggested retail price ranging between $34.99 and $39.99, while David Nicholson 1843 retails between $29.99 and $34.99.","F&B"
"Jones Soda Co. launches variety pack","Jones Soda Co. released a Birthday Party-themed variety pack featuring its limited-edition Birthday Cake flavor. To celebrate Jones Soda s 20th birthday, the limited-edition flavor was part of a year-long celebration, while the variety pack exclusively is available at Sam s Club locations in select states, retailing for $9.98.","http://www.bevindustry.com/articles/89532-jones-soda-co-launches-variety-pack","Mon, 15 Aug 2016 08:40:00 -0400","NA","Jones Soda Co. launches variety packJones Soda Co. released a Birthday Party-themed variety pack featuring its limited-edition Birthday Cake flavor. To celebrate Jones Soda s 20th birthday, the limited-edition flavor was part of a year-long celebration, while the variety pack exclusively is available at Sam s Club locations in select states, retailing for $9.98. The 12-pack of 12-ounce bottles contains three bottles of four flavors: Birthday Cake, Green Apple, Berry Lemonade and Cream Soda flavors. ""With continued success of the Jones Birthday Cake flavor, we are happy to offer our first variety pack with this flavor in time for the summer and birthday party celebration season,  said Chad Kennedy, senior vice president of sales, in a statement.  This makes for a truly unique pack for birthday celebrations that we are pleased to offer through one of our great retail partners. ","F&B"
"Immunity supporting beverages proliferate","As the saying goes,  a cold is nothing to sneeze at.  However, that might not be the case based on a national Career Builder survey conducted by Harris Poll. According to the survey, 54 percent of employees stated they went into work when sick because they felt the work wouldn t get done otherwise.","http://www.bevindustry.com/articles/89533-immunity-supporting-beverages-proliferate","Mon, 15 Aug 2016 08:38:00 -0400","NA","Immunity supporting beverages proliferateAs the saying goes,  a cold is nothing to sneeze at.  However, that might not be the case based on a national Career Builder survey conducted by Harris Poll. According to the survey, 54 percent of employees stated they went into work when sick because they felt the work wouldn t get done otherwise. Further, nearly half (48 percent) said that they couldn t afford to miss a day of pay, according to data from the survey, which was conducted online from Aug. 12 to Sept. 2, 2015, and included a representative sample of 3,321 full-time workers and 2,326 hiring managers and human resource professionals across industries and company sizes.

With such a high percentage of the labor force indicating that they are willing to work even when under the weather, it makes staying healthy that much more important.

 The market for immune-health products has seen significant growth in the past decade   both across multiple immune health market segments (sports nutrition, healthy aging, and moms and children) and from a reactive and proactive healthcare approach,  says Donald J. Cox, senior vice president of research and development for Wellmune, a division of Beloit, Wis.-based Kerry s nutrition and general wellness portfolio.  As shown by a 2015 Canadean (formerly Datamonitor) study with nearly 28,000 consumers in over 30 markets, immune health was the No. 2 most desired functional benefit consumers want in a food or beverage. This is second only to general health and wellness. 

Mike Bush, president of Cleveland-based Ganeden and executive board president of the International Probiotics Association, also notes how relevant immune health is to today s consumers.  Consumers are looking for functional foods and beverages that provide additional health benefits, immune support included,  he says.  A recent consumer survey conducted found that out of respondents who did not typically purchase beverages, healthy consumers would be at least 29 percent more likely to purchase new beverages if they claimed immune support. Food and beverage manufacturers are responding with new, healthy products that include benefits like immune support. 

Bush notes that there are a few consumer trends contributing to this shift.  Consumers are becoming more proactively health conscious but also experiencing pill fatigue,  he says.  Functional beverages give them the opportunity to get the health benefits they re looking for in products that are easy to incorporate in a daily routine. 

Although functional food and beverage development that targets immune health is on the rise, there still is much more in the pipeline,  experts note.

 While immune/digestive health products are a large and growing business across the globe, what s interesting is that the growth of functional foods, beverages and supplements may still be in its early stages,  Kerry s Cox says.  This is because consumers  search for products created to provide specific health benefits is a recent phenomenon. Twenty years ago consumers focused absent nutritional negatives (low sodium, refined sugar, artificial sweeteners). They ve since come to accept the presence of nutritional positives (calcium, fiber) but now are seeking targeted functional benefits (immune health, heart health, energy, digestion).

 Driving this shift are consumers who are taking a long-term approach to their health, moving from reactive, short-term fixes to a more proactive, preventative approach,  he continues.  As [previously] mentioned, with long-term immune health at the forefront of consumers  concerns, an unmet demand for innovative products that can deliver proactively and proven immune health benefits is driving the growing functional food, beverage and supplement markets. 

Cox notes that because of consumers on-the-go lifestyles, consumer packaged goods (CPG) that carry an immune health claim will fit in with the current trends of functional products.

 We see interest in the development of immune products spanning across food, beverage and supplement categories including sports nutrition, healthy aging, children s health and stress, including products like [ready-to-drink] (RTD) beverages, effervescent, shots, powdered mixes, etc.,  he says.

With a demand for products that support a healthy immune system, beverage-makers are turning to ingredient suppliers to guide them in fulfilling this need state.

Cox notes that formulation can be a key component of product differentiation for consumers. As such, beverage-makers are asking what ingredients can be used to develop these immune-health products and how they will help meet consumer demands.

 What will lead the charge for meeting consumer demand is a product that includes functional ingredients backed by credible research, which offers simple product claims that resonate with consumers,  he says.  This is because more often than not, many functional ingredients fail to convey compelling claims that set them apart from other immune-boosting products. 

To fulfill this need, Kerry bolstered its nutrition portfolio when it purchased Wellmune last year. A natural immune system booster, Wellmune is a 100 percent natural food, beverage, and supplement ingredient, the company says.

 Wellmune is one of the best immune-support ingredients documented for all life stages and can be formulated into most products,  Cox says.  Wellmune is a natural beta 1,3/1,6 glucan derived from the cell wall of a highly purified, proprietary strain of baker s yeast. Wellmune is a nutritional ingredient found in food, beverages and supplements in over 60 countries globally, is safe for everyday use and has the ability to boost immune function without over stimulating the immune system. 

Most recently, Juxx launched X-mune in Brazil. The juice beverage contains several fruits and vegetables as well as Wellmune. However, brand owners aren t limited to only immune-boosting functionality.

 We get requests not only for standalone immune health products but multi-function products that offer several benefits,  Cox explains.  Whether it is a single benefit (immune enhancement) and/or products offering a combination of immunity and other benefits, combining Wellmune with other ingredients such as protein or probiotics gives product manufactures a competitive advantage within their market by providing more function within a single product. 

Ganeden s Bush also notes the value that probiotics can add to formulations.  Many people don t realize that 70 percent of our immune cells are located in our digestive system, which means digestive balance impacts immune health,  he says.  The immune cells in your digestive tract are exposed to, in some cases, thousands of species of naturally occurring bacteria   both good and bad. It s important to keep a healthy level of beneficial bacteria to maintain digestive health, which, in turn, supports immune health. 

To support the digestive system, the company offers its GanedenBC30, which contains the patented probiotic bacillus coagulans GBI-30, 6086.  Thanks to our patented and science-backed probiotic strain, GanedenBC30, consumers can now conveniently get their daily dose of probiotics through everyday beverages,  Bush explains.  Research shows that GanedenBC30 is an excellent probiotic choice with immune benefits. When the body is presented with various antigens, GanedenBC30 has been shown in studies to help the body defend itself and support immune health. Multiple studies show that GanedenBC30 positively affects a large number of blood markers in the body that correlate to positive immune modulation. 

Although immune health products are in demand, beverage companies as well as ingredient suppliers understand that the product will only be successful if it can back up its claims.

 In general, efficacy and stability are concerns in probiotic products, so beverage manufacturers should make sure to work with ingredient companies that have the science behind their claims and provide testing and formulation assistance,  Bush says.

To ensure the efficacy and stability of its partners  products, Ganeden performs detailed lab testing that studies the manufacturing of these products and the performance of GanedenBC30 within them, to ensure that it remains beneficial to consumers.

 With thousands of products tested over the years, Ganeden works with its partners to ensure best-of-class stability in a variety of products,  Bush says.

For example, GanedenBC30 features a structure and protective spore that allows it to survive most manufacturing processes, tout a three-year shelf life and transport through the digestive tract, he says.

 GanedenBC30 is a spore-forming strain, and its stability makes it extremely easy to formulate with,  Bush explains.  This allows it to be added into virtually any beverage from any category. Shelf-stable beverages can be a challenge, but we have found solutions to provide probiotic benefits through dispenser caps, straws and other technologies. 

Kerry also recognizes the importance that efficacy plays in its Wellmune ingredient.

 It is quite simple: Successful functional food, beverage and supplement products start with safe, efficacious ingredients supported by numerous peer-reviewed clinical studies,  Cox says.

He adds that when evaluating the efficacy of an ingredient, a beverage formulator should ask the following questions:

For Wellmune , the ingredient has been tested in numerous peer-reviewed clinical studies that have shown its ability to enhance key immune functions, improve overall physical health, maintain healthy energy levels, help maintain health during times of stress and provide immune support as people age, it says.

 Our latest clinical study, which was recently published in the Journal of Nutrition & Food Sciences, demonstrates Wellmune s ability to help keep children significantly healthier by decreasing episodes of common childhood illnesses and symptoms of illness such as upper respiratory tract infection symptoms (URTI),  Cox says.

Going forward, ingredient suppliers anticipate that ingredients that support immune health will continue to proliferate throughout the CPG market, especially beverages.

 There are many opportunities on the horizon for healthy beverages and immune health,  Ganeden s Bush says.  As consumers become more educated on the health benefits they can receive through everyday drinks, we feel that demand will continue to increase for these types of ingredients. Consumers will become better at reading labels, pushing for healthier options with clean ingredients that are science-backed and shown to have benefits. In the coming months Ganeden will be introducing new ingredients that are focused around this specific area and we will keep you posted as we announce progress. ","F&B"
"Ingredient companies highlight studies, new partnerships","Minneapolis-based  Cargill  announced that its primary market research data FATitudes &mdash; the consumer perspective of fat and oils in North America &mdash; has found that after sugar, fat is the second-most important ingredient consumers are monitoring on food product labels.","http://www.bevindustry.com/articles/89550-ingredient-companies-highlight-studies-new-partnerships","Mon, 15 Aug 2016 08:37:00 -0400","NA","Ingredient companies highlight studies, new partnershipsMinneapolis-based Cargill announced that its primary market research data FATitudes   the consumer perspective of fat and oils in North America   has found that after sugar, fat is the second-most important ingredient consumers are monitoring on food product labels. In addition, the health claims and the type of fat can impact the likelihood that consumers will purchase a product, the company says.  We know from FATitudes that 67 percent of consumers are checking for saturated fat in the products they buy,  said Mark Christiansen, managing director of Cargill Global Edible Oil Solutions for Global Specialties, in a statement.  About 50 percent of all consumers are likely to purchase a product with a No Saturate claim. 

Ganeden, Cleveland, recently renewed and added contracts with distributors in Bangladesh, China, India, Japan, Korea, Malaysia, Singapore, Taiwan, Thailand, the Philippines and Vietnam. Ganeden also is working with a distributor to provide additional support for growth in the Middle East. Additionally, the probiotics company increased its team of international sales managers with new employees in Thailand and Mexico. An additional team member soon will be starting in China. The employee expansion aligns with Ganeden s goal of a hands-on approach   having local contacts to build relationships and oversee projects, it says.

Planning ahead for further growth, GNT Group, Tarrytown, N.Y., started the construction of an additional spirulina plant at its headquarters in Mierlo, the Netherlands. This expansion will more than double GNT s capacity for blue and green food colorings, it says.

Parsippany, N.J.-based DSM Nutritional Products co-authored a new structured review, published in Progress in Lipid Research, which indicates that adults in most regions of the world have a low to very low status of omega-3 polyunsaturated fatty acids (PUFAs), particularly eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA). Low levels of PUFAs in the bloodstream are associated with a high risk of chronic diseases, such as cardiovascular disease, cancer and diabetes, it says.

Cuyahoga Falls, Ohio-based Emerald Specialties Group, a business group of Emerald Performance Materials, announced that its Cincinnati facility now is certified to meet Safe Quality Food (SQF) level 2, a food safety plan benchmarked by the Global Food Safety Initiative. Emerald uses the facility to produce FD&C- and D&C-certified Hilton Davis dyes and lakes, which bring color to many applications, including food, beverages, cosmetics and pharmaceuticals. SQF level 2 certification is characterized by a series of rigorous preventive controls and auditing schemes that go beyond minimum food safety standards to shield food-grade products from biological, chemical and physical hazards, the company says.

Gelita, Eberbach, Germany, released its 2015 Sustainability Report. The report shows the development of environmental issues from 2013 to 2015: energy consumption per kilogram of product sank by 15.6 percent, the amount of fresh water required decreased by 17.3 percent, waste water volume declined by 12.7 percent, and waste material dropped by 32.2 percent. Production volume increased in the same period from around 251,000 to approximately 259,000 tons. The report can be found online at gelita.com/en/node/428.","F&B"
"Falling sales could make leases troublesome"," Blog: Heavy demand for leased sites has driven up costs, and contributed to higher prices. 

  read more  ","http://nrn.com/blog/falling-sales-could-make-leases-troublesome","Wed, 17 Aug 2016 21:06:00 +0000","Sales Trends","Falling sales could make leases troublesomeThis post is part of the On the Margin blog.

We recently asked Jeff Garrett why sales are up at his soon-to-be-10-unit California-based family- dining chain Lumberjacks. One of his explanations surprised us a bit: Patience.

Specifically, his concept waits out until sites open up at rates that are reasonable enough to make a profit even in a downturn.

 In California, it s hard to find a spot,  Garrett said.  Everyone wants $3 to $3.50 per square foot. You can t go into that spot and remodel and pay rent with the minimum wage going up.

 A lot of these restaurants over the next five years are going out of business. 

In March, we wrote about rising lease costs amid intense demand from rapidly growing fast-casual chains and others looking at similar locations. We noted that demands for high rents could cause serious profitability problems if sales fall.

Since then, almost on cue, same-store sales have slowed. Publicly traded chains on average reported same-store sales in the spring that were 170 basis points slower than the previous quarter. The biggest slowdown has come at fast-casual chains where lease costs are especially high given heavy demand for the spaces those restaurants occupy.

According to Black Box Intelligence, only a third of fast-casual chains reported a same-store sales increase in the second quarter. And this is with one of the biggest concepts in that space, Chipotle Mexican Grill, was down well over 20 percent.

Same-store sales continue to slow down. According to MillerPulse, same-store sales have fallen for three straight months since at least 2010. Traffic is down 2.8 percent across the board. That s a major loss of customers.

High lease costs could be contributing to this issue. There is a widening gap in menu price inflation between restaurants and grocers, and many of us believe the lower prices are providing those grocers with an advantage.

Operators are raising prices in part out of fear of rising labor costs. But those operators also have these leases to worry about. And so they push prices higher in the name of maintaining margins.

There s little indication that sales are reversing. If the industry is truly into a recession, as people like Stifel Analyst Paul Westra believe, then a longish period of sales weakness could cause serious problems for some concepts that have a lot of locations with high lease rates.

That s not the only liability, either. Many franchisees in particular have borrowed tens of millions of dollars to acquire locations and remodel old locations. That debt level could be pushing operators to raise prices even amid declining food costs to meet cash flow covenants.

That debt, too, could look awfully expensive as sales continue to fall.

Contact Jonathan Maze at jonathan.maze@penton.com

 Follow him on Twitter at @jonathanmaze

","Restaurants and Food Services"
"Report: Same-store sales fall in July for third straight month"," 

        
        
                
                Steady erosion since January 2015 has worsened in 2016, according to MillerPulse survey
                
     
 Steady erosion since January 2015 has worsened in 2016, according to MillerPulse survey 


  read more  ","http://nrn.com/sales-trends/report-same-store-sales-fall-july-third-straight-month","Wed, 17 Aug 2016 20:20:00 +0000","Sales Trends","Report: Same-store sales fall in July for third straight monthSame-store sales fell 0.6 percent in July, according to the latest MillerPulse survey, as consumers continued to shift spending away from restaurants.

The decline continued a steady erosion since January 2015 that has worsened in 2016. July marked the third straight monthly decline, the first time that has happened in the post-recession era.

It was also the worst performance since 2010 for the index, excluding February 2013, when the index was compared with a Leap Year month from the year before, said Larry Miller, the survey s co-founder.

 It just got worse again,  Miller said.  There s nothing that says things are stabilizing. 

The index declined because of poor traffic, which fell 2.8 percent for the industry as a whole.

And the index was weak across the board. Same-store sales fell for both quick-service restaurants (0.2 percent) and casual dining (1 percent).

Traffic fell 2.6 percent at quick-service restaurants, and declined 3.1 percent at casual-dining restaurants. Both figures were the worst traffic numbers since MillerPulse began breaking out the two segments in 2012.

 That s just not going to turn,  Miller said.  You have the Olympics going on right now, something that doesn t encourage people to go out of the house. And you have elections, which have divided the country as it normally does. It hurts confidence in the short term until people coalesce around the winning party. 

The dramatic slowdown in industry sales has shocked many observers, given that much of the economy appears to be on solid footing. Gas prices remain low. Unemployment is falling. Wages are rising. Overall inflation appears to be in check. The signs are strong enough that the Federal Reserve is considering raising interest rates.

Yet consumers are clearly acting differently this year. Look at retailers: Several brick-and-mortar retail companies have reported disappointing earnings recently. Same-store sales at Minneapolis-based Target Corp. fell 1.1 percent in the second quarter ended July 30, the company said Wednesday.

 When you look at all the retailers, they re not reporting solid numbers,  Miller said.  The consumer is just pulling back, broadly. 

In recent earnings calls, restaurant executives have speculated numerous reasons for the slowdown. Many appear to believe consumers are pulling back broadly and not spending as much as they once did.

Grocery spending might also have something to do with it. Retail food prices decreased 1.6 percent in July, while restaurant menu prices have increased 0.2 percent, according to federal data.

Another potential explanation: The rising number of independent and small chain restaurants not captured by indexes like MillerPulse might be getting more sales.

 Clearly, there is some market share shifting, to grocery and/or independents,  Miller said.  There s a lot of growth out there in units. 

Technology might have something to do with that.

Online ratings through services like OpenTable and Yelp, and on Google, have taken some of the risk out of eating at an independent restaurant. More consumers, looking for different experiences, might be shifting spending in a bid to try something new   much like customers of Target are shifting spending to online retailers like Amazon.

 There s a lot of information about independents on your phone,  Miller said.  Darden [Restaurants] used to say that.  We re trusted. We have a high level of trust with consumers about what they re going to get. 

 Maybe that was the case five to 10 years ago, when people didn t have great information. 

And, he added,  Chains have always had a bad stigma. 

Contact Jonathan Maze at jonathan.maze@penton.com

 Follow him on Twitter at @jonathanmaze","Restaurants and Food Services"
"Real Mex shops for new brand"," 

        
        
                
                Casual-dining operator looks to double size of portfolio by 2017
                
     
 Casual-dining operator looks to double size of portfolio by 2017 


  read more  ","http://nrn.com/mergers-acquisitions/real-mex-shops-new-brand","Wed, 17 Aug 2016 19:48:00 +0000","Casual Dining","Real Mex shops for new brandFour years after emerging from bankruptcy, Real Mex Restaurants Inc. is looking for a strategic acquisition with the goal of doubling its portfolio by 2017.

The casual-dining operator has hired Telsey Advisory Group LLC to act as financial advisor in adding a new growth brand to Real Mex, said Bryan Lockwood, CEO of Cypress, Calif.-based Real Mex, on Tuesday. Real Mex is parent to the Acapulco Mexican Restaurants, El Torito Restaurants and Chevys Fresh Mex brands, as well as the four-unit El Torito Grill and one-off concepts Las Brisas, Sinigual, El Paso Cantina, and Who Song and Larry s Cal-Mex Cantina.

Real Mex operates a total of 102 units across those brands, and franchises another 13 Chevys restaurants.

The goal is to leverage Real Mex s infrastructure to grow a new brand, which may not necessarily be a Mexican concept, Lockwood said. It could even be a multi-brand operator.

The target is a company with annual sales between $100 million and $300 million; a concept that appeals to Millennial and Gen Z consumers with global expansion potential; and something in casual dining, fine dining or fast casual.

Lockwood said the company is not interested in a quick-service brand.

 We would virtually be interested in anything except QSR,  he said.  The headwinds will be extraordinary in coming years, so we re not a fan of that space. 

Real Mex is also not looking for a franchise brand, he noted.

 We feel like we have work to do before franchising other brands,  he said.  We need to marinate together a little longer before we ask other people to get involved in what we re doing. 

Real Mex has been setting up a turnaround for the company s core brands since Lockwood was named CEO in March 2015. He said the company s turnaround is well underway.

Despite challenges for the casual-dining segment overall, Real Mex has recorded 12 months of positive same-store sales year over year, Lockwood said, although he declined to give specifics.

Real Mex has revamped or refreshed 22 restaurants, and this month is scheduled to open its first new unit since 2007: a Chevys in Northridge, Calif., that will serve as a new prototype design.

An overhaul of the Acapulco brand debuted with a redesigned restaurant in Downey, Calif., earlier this month. Real Mex has also reworked the menu at the El Torito restaurant near company headquarters.

When Lockwood, the former CEO of Tavistock Restaurants LLC, was hired last year, he was the third CEO of Real Mex in four years.

Real Mex emerged from bankruptcy in 2012 with new private-equity owners Z Capital Partners LLC and Tennenbaum Capital Partners LLC.

Earlier this year, Z Capital acquired the two-unit Pink Taco brand, which Real Mex operates under a management service agreement.

Lockwood described the past decade for Real Mex as  tumultuous,  but said the company has stabilized the business and earned the confidence and capital support of its private-equity owners.

Lockwood said Real Mex was once a casual-dining innovator, pioneering features like the frozen margarita and tableside guacamole. But the company  just quit evolving,  he said.

After being hit hard by the recession, it took Real Mex a decade to figure out how to return to relevance, Lockwood said.

About 10 restaurants have closed since Lockwood was hired, mostly because leases ended and the locations no longer seemed viable, he said.

Now the company is focusing on food and putting customers first.

A new culinary team has reworked the menus at each of the core brands to better differentiate the concepts, Lockwood said.

 We quit acting like a big company,  Lockwood said.  Real Mex was this juggernaut. We should be nimble and reactive and be able to listen to our guests and our employees a lot better. 

Acapulco, for example, has moved to a more  beachy  theme, with seafood dishes, and new brunch offerings. The threefold  dumbed down  menu with lots of photos is now a one-page, back-and-front menu, like  what you d expect in a more chef-driven restaurant,  Lockwood said.

Chevys has also added brunch at two restaurants, and 43 of 50 El Torito units now serve brunch.

 Sunday sales are up 19 percent year-to-date, so Sundays have become a very important day for Real Mex,  Lockwood said.

One strength is bar sales. About 28 percent of the mix at Real Mex is from adult beverages, which is about double what is typical in the bar-and-grill sector of casual dining. Lockwood said the company is playing to that strength with the addition of more craft beers and wine, in addition to cocktails.

More work needs to be done, but Lockwood said the timing is right for an acquisition rather than grow existing brands.

 You ve seen proposed public offerings that haven t happened, or there being coolness in the M&A market and the tightening of credit,  he said.  If that doesn t exist today, it s going to exist shortly unless something else happens. And I don t know what that something else would be.

 There are those that like to grow when maybe the waters are a little troubled,  he added.  If you re at the right place at the right time, you can always create opportunity. And that s what we hope to do. 

Correction: Aug. 17, 2016 An earlier version of this story had an incorrect headline that said Real Mex was looking for a buyer. The chain is looking to acquire a new brand.

Contact Lisa Jennings at lisa.jennings@penton.com

 Follow her on Twitter: @livetodineout","Restaurants and Food Services"
"Benihana names Thomas Baldwin CEO"," 

        
        
                
                Restaurant veteran also will oversee Ra Sushi and Haru chains
                
     
 Restaurant veteran also will oversee Ra Sushi and Haru chains 


  read more  ","http://nrn.com/people/benihana-names-thomas-baldwin-ceo","Wed, 17 Aug 2016 19:29:00 +0000","Casual Dining","Benihana names Thomas Baldwin CEOThomas Baldwin is the new president and CEO of Benihana Inc.

Thomas Baldwin is the new president and CEO of Benihana Inc., the parent company of Benihana, Ra Sushi and Haru Sushi restaurant chains.

He replaces Steve Shlemon, who had held the position since Feb. 2014.

Baldwin currently is on the company s board of directors and is an advisor of its principal investor, Angelo, Gordon & Co., according to a press release announcing his appointment. According to his LinkedIn page, he also is on the boards of Zoe s Kitchen Inc., Bravo Brio Restaurant Group, Firebirds Wood Fired Grill Restaurants, and Home Run Inn. Most recently he was CEO of ROI Acquisition Corp. He served as CEO of Morton s Restaurant Group from 2005 to 2010 and was at that company for 20 years.

Baldwin will be responsible for the company s 66 Benihana restaurants, seven Haru Sushi restaurants and 27 Ra Sushi restaurants as well as 10 franchised Benihana locations.

""We are very excited to have an executive of Tom's caliber lead Benihana, Ra Sushi and Haru,  Richard Leonard, managing director of Angelo, Gordon s Private Equity Group, said in the press release.  Having worked directly with Tom for years, we have seen first-hand his commitment to fostering superior people-focused cultures and brands and creating unparalleled guest experiences, while delivering uncompromising quality standards, consistent execution and creative marketing. 

Baldwin said in the release,  I'm enthusiastic to lead the very talented Benihana team and these world-class brands into an important phase of development and growth. Benihana, Ra Sushi and Haru are well-known for their creative and innovative menus and memorable dining experiences. As we build our business with great guest experiences, open new restaurants and enhance our brand value with our guests, I know we will be able to capitalize on the powerful growth opportunity in front of us.""

Contact Bret Thorn at bret.thorn@penton.com

 Follow him on Twitter: @","Restaurants and Food Services"
